title,magnitude_min,magnitude_max,date_time,cdi,mmi,tsunami,net,nst,dmin,gap,magType,depth,latitude,longitude,location,continent,country,sig
M 8.1 - north of Macquarie Island,8.0,8.17,23-12-2004 14:59,no intensity,average,no,us,331,0.0,59.3,mwc,10.0,-49.312,161.345,Macquarie Island,,,1009
"M 6.8 - 36 km S of George Town, Cayman Islands",6.72,6.9,14-12-2004 23:20,average,significant,no,us,639,0.0,21.8,mwb,10.0,18.958,-81.409,"George Town, Cayman Islands",,,858
"M 6.8 - 54 km SSW of Nemuro, Japan",6.67,6.91,06-12-2004 14:15,moderate,strong,no,us,759,0.0,23.6,mwb,35.0,42.9,145.228,"Nemuro, Japan",Asia,Japan,724
"M 7.0 - 51 km SW of Nemuro, Japan",6.89,7.08,28-11-2004 18:32,moderate,strong,no,us,929,0.0,23.9,mwb,39.0,43.006,145.119,"Nemuro, Japan",Asia,Japan,771
"M 7.1 - 29 km SSW of Nabire, Indonesia",6.99,7.18,26-11-2004 02:25,no intensity,strong,no,us,439,0.0,28.8,mwc,10.0,-3.609,135.404,"Nabire, Indonesia",,Indonesia,776
"M 7.1 - 255 km W of Riverton, New Zealand",7.0,7.18,22-11-2004 20:26,average,average,no,us,585,0.0,14.7,mwc,10.0,-46.676,164.721,"Riverton, New Zealand",,,782
"M 7.2 - 32 km SSW of Pizarro, Colombia",7.11,7.32,15-11-2004 09:06,very strong,very strong,no,us,708,0.0,50.2,mwb,15.0,4.695,-77.508,"Pizarro, Colombia",,Colombia,820
"M 7.5 - 63 km NW of Maubara, Timor Leste",7.41,7.58,11-11-2004 21:26,average,strong,no,us,301,0.0,33.8,mwc,10.0,-8.152,124.868,"Maubara, Timor Leste",,Indonesia,870
"M 6.7 - 80 km SSE of Kirakira, Solomon Islands",6.57,6.82,11-11-2004 17:34,no intensity,significant,no,us,233,0.0,21.5,mwb,10.0,-11.128,162.208,"Kirakira, Solomon Islands",,,691
"M 6.7 - 189 km SW of Port McNeill, Canada",6.61,6.77,02-11-2004 10:02,strong,moderate,no,us,459,0.0,37.3,mwb,10.0,49.277,-128.772,"Port McNeill, Canada",,,703
"M 6.6 - 8 km SSW of Ojiya, Japan",6.51,6.72,23-10-2004 08:56,no intensity,very strong,no,us,782,0.0,37.0,mwc,16.0,37.226,138.779,"Ojiya, Japan",Asia,Japan,670
"M 6.7 - 31 km WNW of Yonakuni, Japan",6.61,6.81,15-10-2004 04:08,average,significant,no,us,698,0.0,24.7,mwb,94.0,24.53,122.694,"Yonakuni, Japan",,,705
"M 7.0 - 43 km SSW of Masachapa, Nicaragua",6.87,7.09,09-10-2004 21:26,no intensity,significant,no,us,441,0.0,32.2,mwc,35.0,11.422,-86.665,"Masachapa, Nicaragua",,,754
"M 6.5 - 9 km W of Talisay, Philippines",6.39,6.58,08-10-2004 14:36,average,average,no,us,526,0.0,18.3,mwb,105.0,13.925,120.534,"Talisay, Philippines",,Philippines,665
"M 6.8 - 60 km SSE of Kirakira, Solomon Islands",6.69,6.89,08-10-2004 08:27,no intensity,significant,no,us,545,0.0,15.7,mwb,36.0,-10.951,162.161,"Kirakira, Solomon Islands",,Solomon Islands,711
"M 6.6 - 129 km ESE of Shing?, Japan",6.47,6.72,06-09-2004 23:29,no intensity,moderate,no,us,478,0.0,29.8,mwc,10.0,33.205,137.227,"Shing?, Japan",,,670
"M 7.4 - 118 km ESE of Shing?, Japan",7.31,7.53,05-09-2004 14:57,no intensity,average,no,us,594,0.0,27.5,mwb,10.0,33.184,137.071,"Shing?, Japan",,,842
"M 7.2 - 94 km SE of Shing?, Japan",7.09,7.28,05-09-2004 10:07,no intensity,average,no,us,643,0.0,28.4,mwc,14.0,33.07,136.618,"Shing?, Japan",,,798
"M 6.5 - 67 km ESE of Teno, Chile",6.43,6.61,28-08-2004 13:41,no intensity,strong,no,us,349,0.0,30.1,mwb,5.0,-35.173,-70.525,"Teno, Chile",South America,Chile,650
"M 6.5 - 117 km WNW of Manokwari, Indonesia",6.38,6.63,28-07-2004 03:56,no intensity,strong,no,us,305,0.0,39.0,mwc,13.4,-0.443,133.091,"Manokwari, Indonesia",,Indonesia,650
"M 6.9 - 24 km ENE of Atlasovo, Russia",6.77,7.01,10-06-2004 15:19,no intensity,average,no,us,798,0.0,31.2,mwb,188.6,55.682,160.003,"Atlasovo, Russia",Asia,Russia,732
"M 6.6 - 11 km N of Cañete, Chile",6.46,6.7,03-05-2004 04:36,no intensity,strong,no,us,282,0.0,46.9,mwb,21.0,-37.695,-73.406,"Cañete, Chile",South America,Chile,670
"M 6.7 - 105 km WNW of Naisano Dua, Indonesia",6.62,6.82,23-04-2004 01:50,no intensity,average,no,us,386,0.0,27.6,mwb,65.8,-9.362,122.839,"Naisano Dua, Indonesia",,Indonesia,691
"M 6.5 - 86 km NNW of Sola, Vanuatu",6.38,6.57,09-04-2004 15:23,no intensity,moderate,no,us,424,0.0,29.9,mwb,228.4,-13.174,167.198,"Sola, Vanuatu",,Vanuatu,650
M 6.6 - Afghanistan-Tajikistan-Pakistan region,6.51,6.69,05-04-2004 21:24,no intensity,moderate,no,us,728,0.0,18.3,mwb,187.1,36.512,71.029,Afghanistan-Tajikistan-Pakistan region,Asia,Afghanistan,670
"M 6.7 - 38 km SSW of Nabire, Indonesia",6.62,6.78,08-02-2004 08:58,no intensity,strong,no,us,256,0.0,33.3,mwc,25.7,-3.665,135.339,"Nabire, Indonesia",,Indonesia,691
"M 7.3 - Near the south coast of Papua, Indonesia",7.2,7.4,07-02-2004 02:42,no intensity,strong,no,us,390,0.0,23.0,mwb,10.0,-4.003,135.023,"Papua, Indonesia",,Indonesia,820
"M 7.0 - 28 km S of Nabire, Indonesia",6.89,7.1,05-02-2004 21:05,no intensity,strong,no,us,367,0.0,33.0,mwc,16.6,-3.615,135.538,"Nabire, Indonesia",,Indonesia,754
"M 6.7 - 107 km NW of Ambon, Indonesia",6.58,6.77,28-01-2004 22:15,no intensity,significant,no,us,243,0.0,42.5,mwb,17.4,-3.12,127.4,"Ambon, Indonesia",,Indonesia,691
"M 7.3 - 201 km ESE of Tadine, New Caledonia",7.17,7.43,27-12-2003 16:00,no intensity,moderate,no,us,235,0.0,46.6,mwc,10.0,-22.015,169.766,"Tadine, New Caledonia",,,820
"M 6.6 - 13 km SSW of Bam, Iran",6.51,6.67,26-12-2003 01:56,no intensity,extremely strong,no,us,552,0.0,44.8,mwc,10.0,28.995,58.311,"Bam, Iran",Asia,Iran,670
"M 6.5 - 3 km SSE of Progreso, Panama",6.37,6.58,25-12-2003 07:11,no intensity,significant,no,us,405,0.0,48.4,mwb,33.0,8.416,-82.824,"Progreso, Panama",,Panama,650
"M 6.5 - 10 km NE of San Simeon, California",6.37,6.63,22-12-2003 19:15,strong,extremely strong,no,nc,65,0.04685,71.0,mw,8.382,35.7005,-121.101,"San Simeon, California",North America,United States of America,1390
"M 6.8 - 92 km E of Yujing, Taiwan",6.7,6.9,10-12-2003 04:38,no intensity,strong,no,us,447,0.0,27.7,mwb,10.0,23.039,121.362,"Yujing, Taiwan",Asia,Taiwan,711
"M 6.6 - 82 km E of Kimbe, Papua New Guinea",6.5,6.71,25-11-2003 20:19,no intensity,significant,no,us,384,0.0,25.1,mwb,35.0,-5.581,150.88,"Kimbe, Papua New Guinea",,Papua New Guinea,670
"M 6.5 - 4 km NW of Can-Avid, Philippines",6.41,6.63,18-11-2003 17:14,no intensity,significant,no,us,487,0.0,45.9,mwb,35.0,12.025,125.416,"Can-Avid, Philippines",,Philippines,650
"M 6.6 - 51 km NW of Isangel, Vanuatu",6.48,6.72,06-11-2003 10:38,no intensity,average,no,us,475,0.0,26.2,mwb,113.7,-19.262,168.892,"Isangel, Vanuatu",,,670
"M 7.0 - 133 km ESE of Ishinomaki, Japan",6.87,7.1,31-10-2003 01:06,no intensity,average,no,us,568,0.0,61.2,mwb,10.0,37.812,142.619,"Ishinomaki, Japan",,,754
"M 6.7 - 39 km SSE of Kushiro, Japan",6.61,6.79,08-10-2003 09:06,no intensity,significant,no,us,556,0.0,55.4,mwc,32.0,42.648,144.57,"Kushiro, Japan",Asia,,691
"M 6.7 - 9 km S of Aktash, Russia",6.6,6.77,01-10-2003 01:03,no intensity,strong,no,us,643,0.0,24.5,mwb,10.0,50.211,87.721,"Aktash, Russia",Asia,Russia,691
"M 6.5 - 58 km S of Kushiro, Japan",6.36,6.63,29-09-2003 02:36,no intensity,average,no,us,586,0.0,71.3,mwc,25.0,42.45,144.38,"Kushiro, Japan",,,650
"M 7.3 - 29 km S of Aktash, Russia",7.18,7.38,27-09-2003 11:33,no intensity,strong,no,us,667,0.0,24.5,mwb,16.0,50.038,87.813,"Aktash, Russia",Asia,Russia,820
"M 7.4 - 119 km ESE of Shizunai-furukawach?, Japan",7.3,7.51,25-09-2003 21:08,no intensity,strong,no,us,514,0.0,78.8,mwc,33.0,41.774,143.593,"Shizunai-furukawach?, Japan",Asia,,842
"M 8.2 - 134 km SSW of Kushiro, Japan",8.06,8.27,25-09-2003 19:50,no intensity,extremely strong,no,official,0,0.0,0.0,mww,27.0,41.815,143.91,"Kushiro, Japan",,,1024
"M 6.6 - 16 km SE of Taungdwingyi, Myanmar",6.52,6.7,21-09-2003 18:16,no intensity,strong,no,us,518,0.0,24.7,mwb,10.0,19.917,95.672,"Taungdwingyi, Myanmar",Asia,Myanmar,670
"M 7.2 - 56 km NW of Te Anau, New Zealand",7.08,7.3,21-08-2003 12:12,no intensity,strong,no,us,428,0.0,17.5,mwc,28.0,-45.104,167.144,"Te Anau, New Zealand",,New Zealand,798
M 7.6 - Scotia Sea,7.52,7.71,04-08-2003 04:37,no intensity,significant,no,us,315,0.0,25.2,mwc,10.0,-60.532,-43.411,Scotia Sea,,United Kingdom of Great Britain and Northern Ireland (the),889
"M 6.5 - 41 km N of Rabaul, Papua New Guinea",6.42,6.62,15-07-2003 18:46,no intensity,significant,no,us,156,0.0,31.4,mwb,33.0,-3.828,152.174,"Rabaul, Papua New Guinea",,Papua New Guinea,650
"M 6.8 - 42 km W of Ovalle, Chile",6.67,6.9,20-06-2003 13:30,no intensity,strong,no,us,398,0.0,39.1,mwc,33.0,-30.608,-71.637,"Ovalle, Chile",South America,Chile,711
"M 6.9 - 25 km ESE of Atlasovo, Russia",6.76,7.03,16-06-2003 22:08,no intensity,average,no,us,733,0.0,26.7,mwb,174.8,55.492,159.999,"Atlasovo, Russia",Asia,Russia,732
"M 6.6 - 87 km SSE of Kokopo, Papua New Guinea",6.5,6.7,07-06-2003 00:32,no intensity,significant,no,us,419,0.0,27.8,mwc,33.0,-5.095,152.502,"Kokopo, Papua New Guinea",,Papua New Guinea,670
"M 7.0 - 116 km NE of Tobelo, Indonesia",6.89,7.1,26-05-2003 19:23,no intensity,significant,no,us,473,0.0,30.3,mwc,31.0,2.354,128.855,"Tobelo, Indonesia",,Indonesia,754
"M 7.0 - 27 km SSW of ?funato, Japan",6.87,7.08,26-05-2003 09:24,no intensity,strong,no,us,690,0.0,19.1,mwb,68.0,38.849,141.568,"?funato, Japan",Asia,Japan,754
"M 6.8 - 25 km WNW of Dellys, Algeria",6.71,6.93,21-05-2003 18:44,no intensity,extremely strong,no,us,534,0.0,19.4,mwc,12.0,36.964,3.634,"Dellys, Algeria",,Algeria,711
"M 6.5 - 46 km NE of Ruteng, Indonesia",6.37,6.64,25-03-2003 02:53,no intensity,strong,no,us,247,0.0,28.7,mwc,33.0,-8.294,120.743,"Ruteng, Indonesia",,Indonesia,650
"M 6.8 - 114 km ESE of Kokopo, Papua New Guinea",6.72,6.87,11-03-2003 07:27,no intensity,strong,no,us,431,0.0,38.4,mwc,40.2,-4.694,153.238,"Kokopo, Papua New Guinea",,Papua New Guinea,711
"M 7.6 - 16 km SSW of Cuyutlán, Mexico",7.49,7.68,22-01-2003 02:06,no intensity,strong,no,us,551,0.0,0.0,mwb,24.0,18.77,-104.104,"Cuyutlán, Mexico",North America,Mexico,889
"M 6.5 - 33 km S of Puerto San José, Guatemala",6.4,6.6,21-01-2003 02:46,no intensity,significant,no,us,316,0.0,0.0,mwc,24.0,13.626,-90.774,"Puerto San José, Guatemala",,,650
"M 7.3 - 126 km W of Kirakira, Solomon Islands",7.22,7.41,20-01-2003 08:43,no intensity,significant,no,us,457,0.0,0.0,mwc,33.0,-10.491,160.77,"Kirakira, Solomon Islands",,,820
"M 6.7 - 191 km SE of Kokopo, Papua New Guinea",6.63,6.79,10-01-2003 13:11,no intensity,average,no,us,323,0.0,0.0,mwb,71.9,-5.311,153.701,"Kokopo, Papua New Guinea",,,691
"M 6.7 - New Ireland region, Papua New Guinea",6.63,6.81,12-12-2002 08:30,no intensity,significant,no,us,453,0.0,0.0,mwb,34.0,-4.786,153.275,"New Ireland region, Papua New Guinea",,Papua New Guinea,691
"M 7.9 - 75 km E of Cantwell, Alaska",7.76,8.01,03-11-2002 22:12,very strong,extremely strong,no,ak,0,0.0,0.0,mw,4.2,63.5141,-147.453,"Cantwell, Alaska",North America,United States of America,1750
"M 7.4 - 50 km NW of Sinabang, Indonesia",7.32,7.5,02-11-2002 01:26,no intensity,strong,no,us,418,0.0,0.0,mwb,30.0,2.824,96.085,"Sinabang, Indonesia",,Indonesia,842
"M 6.6 - 53 km ENE of Cantwell, Alaska",6.46,6.71,23-10-2002 11:27,no intensity,strong,no,ak,0,0.0,0.0,mw,4.2,63.5144,-147.912,"Cantwell, Alaska",North America,United States of America,670
"M 6.7 - 72 km S of Manokwari, Indonesia",6.6,6.8,10-10-2002 12:28,no intensity,strong,no,us,250,0.0,0.0,ms,10.0,-1.511,133.973,"Manokwari, Indonesia",,Indonesia,691
"M 7.6 - 102 km SSE of Manokwari, Indonesia",7.47,7.68,10-10-2002 10:50,no intensity,strong,no,us,375,0.0,0.0,mwc,10.0,-1.757,134.297,"Manokwari, Indonesia",,Indonesia,889
"M 6.5 - 152 km NNE of Bamboo Flat, India",6.39,6.62,13-09-2002 22:28,no intensity,significant,no,us,646,0.0,0.0,mwc,21.0,13.036,93.068,"Bamboo Flat, India",,India,650
"M 7.6 - 68 km ESE of Aitape, Papua New Guinea",7.47,7.68,08-09-2002 18:44,no intensity,strong,no,us,428,0.0,0.0,mwc,13.0,-3.302,142.945,"Aitape, Papua New Guinea",,Papua New Guinea,889
"M 6.5 - 114 km SSE of San Jose Village, Northern Mariana Islands",6.42,6.61,14-08-2002 13:57,no intensity,moderate,no,us,260,0.0,0.0,mwc,30.0,14.101,146.199,"San Jose Village, Northern Mariana Islands",,,650
"M 6.5 - 14 km SE of Punta de Burica, Panama",6.36,6.58,31-07-2002 00:16,no intensity,strong,no,us,533,0.0,0.0,mwc,10.0,7.929,-82.793,"Punta de Burica, Panama",,Panama,650
"M 6.5 - 59 km SSW of Abhar, Iran",6.41,6.59,22-06-2002 02:58,no intensity,very strong,no,us,555,0.0,0.0,mwc,10.0,35.626,49.047,"Abhar, Iran",Asia,Iran,650
"M 6.6 - 20 km SW of Monte Patria, Chile",6.52,6.67,18-06-2002 13:56,no intensity,strong,no,us,420,0.0,0.0,mwb,54.0,-30.805,-71.124,"Monte Patria, Chile",South America,Chile,670
"M 6.7 - 190 km NW of Sola, Vanuatu",6.61,6.8,17-06-2002 21:26,no intensity,average,no,us,272,0.0,0.0,mwc,33.0,-12.592,166.383,"Sola, Vanuatu",,,691
"M 7.1 - 20 km SSW of Merizo Village, Guam",7.0,7.24,26-04-2002 16:06,no intensity,strong,no,us,257,0.0,0.0,mwc,85.7,13.088,144.619,"Merizo Village, Guam",,United States of America,776
"M 6.7 - 31 km SW of Copiapó, Chile",6.58,6.79,18-04-2002 16:08,no intensity,strong,no,us,462,0.0,0.0,mwb,62.0,-27.535,-70.586,"Copiapó, Chile",South America,Chile,691
"M 6.8 - 27 km SSW of Nuxco, Mexico",6.71,6.89,18-04-2002 05:02,no intensity,significant,no,us,292,0.0,0.0,mwc,24.9,16.985,-100.865,"Nuxco, Mexico",North America,,711
"M 7.1 - 67 km ENE of Hualien City, Taiwan",7.0,7.21,31-03-2002 06:52,no intensity,significant,no,us,550,0.0,0.0,mwc,32.8,24.279,122.179,"Hualien City, Taiwan",Asia,,776
"M 6.5 - 107 km NE of Calama, Chile",6.42,6.57,28-03-2002 04:56,no intensity,average,no,us,486,0.0,0.0,mwc,125.1,-21.663,-68.329,"Calama, Chile",South America,Chile,650
"M 7.5 - Mindanao, Philippines",7.43,7.61,05-03-2002 21:16,no intensity,strong,no,us,321,0.0,0.0,mwc,31.0,6.033,124.249,"Mindanao, Philippines",,Philippines,865
"M 7.4 - 51 km SW of Jurm, Afghanistan",7.28,7.51,03-03-2002 12:08,no intensity,average,no,us,138,0.0,0.0,mwc,225.6,36.502,70.482,"Jurm, Afghanistan",Asia,Afghanistan,842
"M 6.6 - 125 km E of Kimbe, Papua New Guinea",6.52,6.72,05-02-2002 13:27,no intensity,significant,no,us,444,0.0,0.0,mwc,39.0,-5.345,151.248,"Kimbe, Papua New Guinea",,Papua New Guinea,670
"M 6.5 - 5 km NE of Sultanda??, Turkey",6.39,6.59,03-02-2002 07:11,no intensity,strong,no,us,482,0.0,0.0,mwc,5.0,38.573,31.271,"Sultanda??, Turkey",Asia,Turkey,650
"M 6.7 - 11 km SE of Aitape, Papua New Guinea",6.61,6.82,10-01-2002 11:14,no intensity,very strong,no,us,333,0.0,0.0,mwc,11.0,-3.212,142.427,"Aitape, Papua New Guinea",,Papua New Guinea,691
"M 6.6 - 33 km WNW of Port-Vila, Vanuatu",6.47,6.73,03-01-2002 10:17,no intensity,significant,no,us,386,0.0,0.0,mwc,10.0,-17.664,168.004,"Port-Vila, Vanuatu",,Vanuatu,670
"M 7.2 - 50 km WNW of Port-Vila, Vanuatu",7.1,7.33,02-01-2002 17:22,no intensity,significant,no,us,427,0.0,0.0,mwc,21.0,-17.6,167.856,"Port-Vila, Vanuatu",,Vanuatu,798
"M 6.8 - 22 km WNW of Malango, Solomon Islands",6.7,6.94,23-12-2001 22:52,no intensity,strong,no,us,385,0.0,0.0,mwc,16.0,-9.613,159.53,"Malango, Solomon Islands",,Solomon Islands,711
"M 6.8 - 62 km SSW of Yonakuni, Japan",6.66,6.91,18-12-2001 04:02,no intensity,average,no,us,499,0.0,0.0,mwc,14.0,23.954,122.734,"Yonakuni, Japan",,,711
"M 6.5 - 3 km NW of Hanamaki, Japan",6.37,6.58,02-12-2001 13:01,no intensity,average,no,us,605,0.0,0.0,mwc,123.8,39.402,141.089,"Hanamaki, Japan",Asia,Japan,650
"M 7.8 - Southern Qinghai, China",7.68,7.91,14-11-2001 09:26,no intensity,extremely strong,no,us,368,0.0,0.0,mwc,10.0,35.946,90.541,"Southern Qinghai, China",Asia,People's Republic of China,936
"M 7.0 - 40 km S of Kimbe, Papua New Guinea",6.93,7.12,31-10-2001 09:10,no intensity,strong,no,us,254,0.0,0.0,mwc,33.0,-5.912,150.196,"Kimbe, Papua New Guinea",,Papua New Guinea,754
"M 7.5 - 155 km E of Kendari, Indonesia",7.37,7.62,19-10-2001 03:28,no intensity,significant,no,us,234,0.0,0.0,mwc,33.0,-4.102,123.907,"Kendari, Indonesia",,Indonesia,865
"M 7.0 - 69 km SSE of Inarajan Village, Guam",6.89,7.13,12-10-2001 15:02,no intensity,significant,no,us,482,0.0,0.0,mwc,37.0,12.686,144.98,"Inarajan Village, Guam",,,754
"M 6.5 - 108 km WNW of Manokwari, Indonesia",6.42,6.64,11-09-2001 14:56,no intensity,significant,no,us,174,0.0,0.0,mwc,33.0,-0.578,133.13,"Manokwari, Indonesia",,Indonesia,650
"M 6.6 - 74 km S of Kokhanok, Alaska",6.48,6.71,28-07-2001 07:32,significant,significant,no,ak,0,0.0,0.0,mw,131.8,58.775,-154.701,"Kokhanok, Alaska",North America,United States of America,754
"M 6.5 - 32 km WNW of Skýros, Greece",6.4,6.63,26-07-2001 00:21,no intensity,very strong,no,us,483,0.0,0.0,mwc,10.0,39.059,24.244,"Skýros, Greece",Europe,Greece,650
"M 7.6 - 51 km SW of Punta de Bombón, Peru",7.46,7.73,07-07-2001 09:38,no intensity,strong,no,us,398,0.0,0.0,mwc,33.0,-17.543,-72.077,"Punta de Bombón, Peru",,Peru,889
"M 6.6 - 31 km S of Achanizo, Peru",6.47,6.69,05-07-2001 13:53,no intensity,strong,no,us,324,0.0,0.0,mwc,62.0,-16.086,-73.987,"Achanizo, Peru",,Peru,670
"M 6.7 - 34 km WSW of Pacocha, Peru",6.6,6.8,26-06-2001 04:18,no intensity,significant,no,us,422,0.0,0.0,mwc,24.0,-17.745,-71.649,"Pacocha, Peru",,Peru,691
"M 8.4 - 6 km SSW of Atico, Peru",8.29,8.47,23-06-2001 20:33,no intensity,very strong,no,official,518,0.0,0.0,mww,33.0,-16.265,-73.641,"Atico, Peru",,Peru,1086
"M 6.7 - 128 km SSE of Panguna, Papua New Guinea",6.57,6.82,19-04-2001 21:43,no intensity,significant,no,us,282,0.0,0.0,mwc,17.0,-7.41,155.865,"Panguna, Papua New Guinea",,Solomon Islands,691
"M 6.8 - 16 km SSW of Kure, Japan",6.67,6.88,24-03-2001 06:27,no intensity,strong,no,us,596,0.0,0.0,mwc,50.0,34.083,132.526,"Kure, Japan",Asia,Japan,711
"M 6.5 - 41 km SSW of Ambon, Indonesia",6.38,6.6,19-03-2001 05:52,no intensity,significant,no,us,206,0.0,0.0,mwc,33.0,-4.029,128.02,"Ambon, Indonesia",,Indonesia,650
"M 6.8 - 7 km SSE of Longbranch, Washington",6.73,6.93,28-02-2001 18:54,strong,strong,no,uw,67,0.0,31.0,md,51.798,47.149,-122.727,"Longbranch, Washington",North America,United States of America,1441
"M 7.1 - 137 km WNW of Ternate, Indonesia",7.03,7.21,24-02-2001 07:23,no intensity,strong,no,us,426,0.0,0.0,mwc,35.0,1.271,126.249,"Ternate, Indonesia",,Indonesia,776
"M 7.4 - 102 km SSE of Bengkulu, Indonesia",7.3,7.49,13-02-2001 19:28,no intensity,significant,no,us,221,0.0,0.0,mwc,36.0,-4.68,102.562,"Bengkulu, Indonesia",,Indonesia,842
"M 6.6 - 5 km S of Cojutepeque, El Salvador",6.48,6.73,13-02-2001 14:22,no intensity,very strong,no,us,273,0.0,0.0,mwc,10.0,13.671,-88.938,"Cojutepeque, El Salvador",,El Salvador,670
"M 7.7 - 17 km NW of Bhach?u, India",7.58,7.83,26-01-2001 03:16,no intensity,extremely strong,no,us,472,0.0,0.0,mwc,16.0,23.419,70.232,"Bhach?u, India",Asia,India,912
"M 6.9 - 59 km WSW of Bengkulu, Indonesia",6.8,7.01,16-01-2001 13:25,no intensity,significant,no,us,117,0.0,0.0,mwb,28.0,-4.022,101.776,"Bengkulu, Indonesia",,Indonesia,732
"M 7.7 - 28 km SSW of Puerto El Triunfo, El Salvador",7.57,7.83,13-01-2001 17:33,no intensity,very strong,no,us,427,0.0,0.0,mwc,60.0,13.049,-88.66,"Puerto El Triunfo, El Salvador",,,912
"M 6.9 - 47 km S of Old Harbor, Alaska",6.77,7.02,10-01-2001 16:02,average,strong,no,ak,0,0.0,0.0,mw,36.4,56.7744,-153.281,"Old Harbor, Alaska",North America,,745
"M 7.1 - 16 km NE of Port-Olry, Vanuatu",7.01,7.22,09-01-2001 16:49,no intensity,strong,no,us,372,0.0,0.0,mwb,103.0,-14.928,167.17,"Port-Olry, Vanuatu",,Vanuatu,776
"M 6.8 - Mindanao, Philippines",6.71,6.92,01-01-2001 08:54,no intensity,average,no,us,64,0.0,0.0,mwc,33.0,6.631,126.899,"Mindanao, Philippines",,,711
"M 7.5 - 21 km SE of Lukatan, Philippines",7.39,7.64,01-01-2001 06:57,no intensity,strong,no,us,324,0.0,0.0,mwc,33.0,6.898,126.579,"Lukatan, Philippines",,Philippines,865
